[DEBUG] 2020-04-06 20:39:01.129 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-04-06 20:39:01.143 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-04-06 20:39:01.156 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-04-06 20:39:01.534 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-04-06 20:39:01.547 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-04-06 20:39:02.404 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-04-06 20:39:02.407 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-04-06 20:39:02.441 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-04-06 20:39:03.629 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-04-06 20:39:03.719 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-04-06 20:39:03.724 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-04-06 20:39:04.232 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@1cec219f
[DEBUG] 2020-04-06 20:39:04.233 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@3e7c4815
[DEBUG] 2020-04-06 20:39:04.233 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@1835d3ed
[DEBUG] 2020-04-06 20:39:04.239 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@3c0bbc9f
[DEBUG] 2020-04-06 20:39:04.240 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@3c0bbc9f
[DEBUG] 2020-04-06 20:39:04.240 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@4f5f6e45
[DEBUG] 2020-04-06 20:39:04.242 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@13fed1ec
[DEBUG] 2020-04-06 20:39:04.242 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@13fed1ec
[DEBUG] 2020-04-06 20:39:04.252 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@4cdb8504
[DEBUG] 2020-04-06 20:39:04.252 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@4cdb8504
[DEBUG] 2020-04-06 20:39:04.253 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@3a175162
[DEBUG] 2020-04-06 20:39:04.253 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@20de05e5
[DEBUG] 2020-04-06 20:39:04.262 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@295bf2a
[DEBUG] 2020-04-06 20:39:04.273 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@1174a305
[DEBUG] 2020-04-06 20:39:04.274 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@1174a305
[DEBUG] 2020-04-06 20:39:04.274 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@78226c36
[DEBUG] 2020-04-06 20:39:04.274 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@3f685162
[DEBUG] 2020-04-06 20:39:04.275 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@11f406f8
[DEBUG] 2020-04-06 20:39:04.275 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@987455b
[DEBUG] 2020-04-06 20:39:04.275 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@622fdb81
[DEBUG] 2020-04-06 20:39:04.275 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@1f3165e7
[DEBUG] 2020-04-06 20:39:04.275 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@2ec3633f
[DEBUG] 2020-04-06 20:39:04.275 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@1d5d5621
[DEBUG] 2020-04-06 20:39:04.413 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2020-04-06 20:39:04.415 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2020-04-06 20:39:04.419 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-04-06 20:39:04.420 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-04-06 20:39:04.431 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2020-04-06 20:39:04.439 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2020-04-06 20:39:04.440 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2020-04-06 20:39:04.448 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-04-06 20:39:04.449 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2020-04-06 20:39:04.460 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2020-04-06 20:39:04.461 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2020-04-06 20:39:04.462 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2020-04-06 20:39:04.470 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-04-06 20:39:04.473 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2020-04-06 20:39:04.516 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/test_BookSeller
[INFO ] 2020-04-06 20:39:04.516 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2020-04-06 20:39:04.517 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2020-04-06 20:39:05.265 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2020-04-06 20:39:05.805 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.19
      major : 8
      minor : 0
[DEBUG] 2020-04-06 20:39:05.814 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2020-04-06 20:39:05.815 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2020-04-06 20:39:05.990 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
[DEBUG] 2020-04-06 20:39:06.050 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2020-04-06 20:39:06.153 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2020-04-06 20:39:06.331 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2020-04-06 20:39:06.346 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@7e7fe6d] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@541179e7]
[DEBUG] 2020-04-06 20:39:06.569 [main] AnnotationBinder - Binding entity from annotated class: edu.matc.entity.Book
[DEBUG] 2020-04-06 20:39:06.702 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-04-06 20:39:06.730 [main] EntityBinder - Import with entity name Book
[DEBUG] 2020-04-06 20:39:06.737 [main] EntityBinder - Bind entity edu.matc.entity.Book on table book
[DEBUG] 2020-04-06 20:39:06.862 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(book), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:39:06.866 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-04-06 20:39:06.882 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [edu.matc.entity.Book:id]
[DEBUG] 2020-04-06 20:39:06.894 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-04-06 20:39:06.902 [main] PropertyBinder - Building property id
[DEBUG] 2020-04-06 20:39:06.926 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-04-06 20:39:06.935 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
[DEBUG] 2020-04-06 20:39:06.936 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(book), mappingColumn=author, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:39:06.946 [main] PropertyBinder - Building property author
[DEBUG] 2020-04-06 20:39:06.952 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(book), mappingColumn=isbn, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:39:06.952 [main] PropertyBinder - MetadataSourceProcessor property isbn with lazy=false
[DEBUG] 2020-04-06 20:39:06.953 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [edu.matc.entity.Book:isbn]
[DEBUG] 2020-04-06 20:39:06.953 [main] SimpleValueBinder - building SimpleValue for isbn
[DEBUG] 2020-04-06 20:39:06.953 [main] PropertyBinder - Building property isbn
[DEBUG] 2020-04-06 20:39:06.957 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(book), mappingColumn=publication_year, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:39:06.959 [main] PropertyBinder - MetadataSourceProcessor property publicationYear with lazy=false
[DEBUG] 2020-04-06 20:39:06.959 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [edu.matc.entity.Book:publicationYear]
[DEBUG] 2020-04-06 20:39:06.961 [main] SimpleValueBinder - building SimpleValue for publicationYear
[DEBUG] 2020-04-06 20:39:06.961 [main] PropertyBinder - Building property publicationYear
[DEBUG] 2020-04-06 20:39:06.967 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(book), mappingColumn=title, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-04-06 20:39:06.968 [main] PropertyBinder - MetadataSourceProcessor property title with lazy=false
[DEBUG] 2020-04-06 20:39:06.969 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [edu.matc.entity.Book:title]
[DEBUG] 2020-04-06 20:39:06.973 [main] SimpleValueBinder - building SimpleValue for title
[DEBUG] 2020-04-06 20:39:06.974 [main] PropertyBinder - Building property title
[DEBUG] 2020-04-06 20:39:06.981 [main] AnnotationBinder - Binding entity from annotated class: edu.matc.entity.Author
[DEBUG] 2020-04-06 20:39:06.981 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-04-06 20:39:06.981 [main] EntityBinder - Import with entity name Author
